# tracer: function_graph
#
#     TIME        CPU  TASK/PID         DURATION                  FUNCTION CALLS
#      |          |     |    |           |   |                     |   |   |   |
 7838.781704 |   0)  compact-3316  | + 23.341 us   |      } /* shrink_zone */
 7838.781725 |   0)  compact-3316  | + 16.421 us   |      } /* shrink_zone */
 7838.781745 |   0)  compact-3316  | + 14.401 us   |      } /* shrink_zone */
 7838.781767 |   0)  compact-3316  | + 11.513 us   |          } /* shrink_inactive_list */
 7838.781767 |   0)  compact-3316  | + 12.092 us   |        } /* shrink_zone_memcg */
 7838.781776 |   0)  compact-3316  | + 21.056 us   |      } /* shrink_zone */
 7838.781789 |   0)  compact-3316  | + 11.951 us   |          } /* shrink_inactive_list */
 7838.781794 |   0)  compact-3316  | + 17.692 us   |        } /* shrink_zone_memcg */
 7838.781795 |   0)  compact-3316  | + 18.172 us   |      } /* shrink_zone */
 7838.781796 |   0)  compact-3316  | ! 138.974 us  |    } /* do_try_to_free_pages */
 7838.781839 |   0)  compact-3316  | ! 183.366 us  |  } /* __alloc_pages_nodemask */
 7838.782763 |   0)  compact-3316  | + 26.103 us   |      } /* shrink_zone */
 7838.782795 |   0)  compact-3316  | + 29.829 us   |          } /* shrink_inactive_list */
 7838.782797 |   0)  compact-3316  | + 31.627 us   |        } /* shrink_zone_memcg */
 7838.782808 |   0)  compact-3316  | + 42.968 us   |      } /* shrink_zone */
 7838.782847 |   0)  compact-3316  | + 32.674 us   |          } /* shrink_inactive_list */
 7838.782847 |   0)  compact-3316  | + 33.369 us   |        } /* shrink_zone_memcg */
 7838.782857 |   0)  compact-3316  | + 43.380 us   |      } /* shrink_zone */
 7838.782884 |   0)  compact-3316  | + 20.155 us   |          } /* shrink_inactive_list */
 7838.782885 |   0)  compact-3316  | + 20.771 us   |        } /* shrink_zone_memcg */
 7838.782895 |   0)  compact-3316  | + 30.979 us   |      } /* shrink_zone */
 7838.782916 |   0)  compact-3316  | + 11.310 us   |          } /* shrink_inactive_list */
 7838.782965 |   0)  compact-3316  | + 48.069 us   |          } /* shrink_active_list */
 7838.782965 |   0)  compact-3316  | + 60.279 us   |        } /* shrink_zone_memcg */
 7838.782975 |   0)  compact-3316  | + 70.218 us   |      } /* shrink_zone */
 7838.782986 |   0)  compact-3316  | + 10.359 us   |          } /* shrink_inactive_list */
 7838.782992 |   0)  compact-3316  | + 15.904 us   |        } /* shrink_zone_memcg */
 7838.782992 |   0)  compact-3316  | + 16.386 us   |      } /* shrink_zone */
 7838.782993 |   0)  compact-3316  | ! 256.912 us  |    } /* do_try_to_free_pages */
 7838.782994 |   0)  compact-3316  | ! 259.676 us  |  } /* __alloc_pages_nodemask */
 7838.783106 |   0)  compact-3316  | + 11.537 us   |      } /* shrink_zone */
 7838.783121 |   0)  compact-3316  | + 13.335 us   |        } /* shrink_zone_memcg */
 7838.783122 |   0)  compact-3316  | + 13.999 us   |      } /* shrink_zone */
 7838.783137 |   0)  compact-3316  | + 14.399 us   |      } /* shrink_zone */
 7838.783154 |   0)  compact-3316  | + 12.201 us   |      } /* shrink_zone */
 7838.783174 |   0)  compact-3316  | + 14.827 us   |      } /* shrink_zone */
 7838.783220 |   0)  compact-3316  | + 37.493 us   |          } /* shrink_inactive_list */
 7838.783253 |   0)  compact-3316  | + 32.241 us   |          } /* shrink_active_list */
 7838.783253 |   0)  compact-3316  | + 70.688 us   |        } /* shrink_zone_memcg */
 7838.783263 |   0)  compact-3316  | + 81.092 us   |      } /* shrink_zone */
 7838.783275 |   0)  compact-3316  | + 10.259 us   |          } /* shrink_inactive_list */
 7838.783281 |   0)  compact-3316  | + 16.549 us   |        } /* shrink_zone_memcg */
 7838.783281 |   0)  compact-3316  | + 16.983 us   |      } /* shrink_zone */
 7838.783282 |   0)  compact-3316  | ! 188.037 us  |    } /* do_try_to_free_pages */
 7838.783283 |   0)  compact-3316  | ! 190.125 us  |  } /* __alloc_pages_nodemask */
 7838.783491 |   0)  compact-3316  | + 10.811 us   |      } /* shrink_zone */
 7838.783504 |   0)  compact-3316  | + 11.092 us   |          } /* shrink_inactive_list */
 7838.783506 |   0)  compact-3316  | + 12.965 us   |        } /* shrink_zone_memcg */
 7838.783516 |   0)  compact-3316  | + 22.703 us   |      } /* shrink_zone */
 7838.783535 |   0)  compact-3316  | + 14.444 us   |          } /* shrink_inactive_list */
 7838.783535 |   0)  compact-3316  | + 15.110 us   |        } /* shrink_zone_memcg */
 7838.783545 |   0)  compact-3316  | + 24.609 us   |      } /* shrink_zone */
 7838.783574 |   0)  compact-3316  | + 23.110 us   |          } /* shrink_inactive_list */
 7838.783575 |   0)  compact-3316  | + 23.845 us   |        } /* shrink_zone_memcg */
 7838.783584 |   0)  compact-3316  | + 33.271 us   |      } /* shrink_zone */
 7838.783626 |   0)  compact-3316  | + 33.239 us   |          } /* shrink_inactive_list */
 7838.783633 |   0)  compact-3316  | + 40.410 us   |        } /* shrink_zone_memcg */
 7838.783642 |   0)  compact-3316  | + 50.062 us   |      } /* shrink_zone */
 7838.783654 |   0)  compact-3316  | + 10.851 us   |          } /* shrink_inactive_list */
 7838.783659 |   0)  compact-3316  | + 16.531 us   |        } /* shrink_zone_memcg */
 7838.783660 |   0)  compact-3316  | + 17.047 us   |      } /* shrink_zone */
 7838.783661 |   0)  compact-3316  | ! 181.157 us  |    } /* do_try_to_free_pages */
 7838.783662 |   0)  compact-3316  | ! 183.141 us  |  } /* __alloc_pages_nodemask */
 7838.783870 |   0)  compact-3316  | + 11.096 us   |      } /* shrink_zone */
 7838.783883 |   0)  compact-3316  | + 11.745 us   |      } /* shrink_zone */
 7838.783899 |   0)  compact-3316  | + 11.118 us   |      } /* shrink_zone */
 7838.783919 |   0)  compact-3316  | + 14.016 us   |      } /* shrink_zone */
 7838.783945 |   0)  compact-3316  | + 18.179 us   |      } /* shrink_zone */
 7838.783979 |   0)  compact-3316  | + 22.814 us   |          } /* shrink_active_list */
 7838.783979 |   0)  compact-3316  | + 33.140 us   |        } /* shrink_zone_memcg */
 7838.783979 |   0)  compact-3316  | + 33.618 us   |      } /* shrink_zone */
 7838.783981 |   0)  compact-3316  | ! 122.613 us  |    } /* do_try_to_free_pages */
 7838.784009 |   0)  compact-3316  | ! 152.213 us  |  } /* __alloc_pages_nodemask */
 7838.784469 |   0)  compact-3316  | + 15.473 us   |      } /* shrink_zone */
 7838.784491 |   0)  compact-3316  | + 19.437 us   |      } /* shrink_zone */
 7838.784512 |   0)  compact-3316  | + 16.696 us   |      } /* shrink_zone */
 7838.784531 |   0)  compact-3316  | + 13.489 us   |      } /* shrink_zone */
 7838.784556 |   0)  compact-3316  | + 17.718 us   |      } /* shrink_zone */
 7838.784594 |   0)  compact-3316  | + 27.275 us   |          } /* shrink_active_list */
 7838.784594 |   0)  compact-3316  | + 37.863 us   |        } /* shrink_zone_memcg */
 7838.784595 |   0)  compact-3316  | + 38.351 us   |      } /* shrink_zone */
 7838.784596 |   0)  compact-3316  | ! 143.177 us  |    } /* do_try_to_free_pages */
 7838.784610 |   0)  compact-3316  | ! 158.663 us  |  } /* __alloc_pages_nodemask */
 7838.784801 |   0)  compact-3316  | + 12.847 us   |      } /* shrink_zone */
 7838.784817 |   0)  compact-3316  | + 13.105 us   |      } /* shrink_zone */
 7838.784832 |   0)  compact-3316  | + 10.802 us   |      } /* shrink_zone */
 7838.784850 |   0)  compact-3316  | + 13.130 us   |      } /* shrink_zone */
 7838.784917 |   0)  compact-3316  | + 57.325 us   |          } /* shrink_inactive_list */
 7838.784923 |   0)  compact-3316  | + 63.403 us   |        } /* shrink_zone_memcg */
 7838.784934 |   0)  compact-3316  | + 74.023 us   |      } /* shrink_zone */
 7838.784945 |   0)  compact-3316  | + 10.074 us   |          } /* shrink_inactive_list */
 7838.784973 |   0)  compact-3316  | + 27.438 us   |          } /* shrink_active_list */
 7838.784973 |   0)  compact-3316  | + 38.538 us   |        } /* shrink_zone_memcg */
 7838.784973 |   0)  compact-3316  | + 39.035 us   |      } /* shrink_zone */
 7838.784975 |   0)  compact-3316  | ! 186.818 us  |    } /* do_try_to_free_pages */
 7838.784988 |   0)  compact-3316  | ! 201.518 us  |  } /* __alloc_pages_nodemask */
 7838.785222 |   0)  compact-3316  | + 12.123 us   |      } /* shrink_zone */
 7838.785237 |   0)  compact-3316  | + 12.548 us   |      } /* shrink_zone */
 7838.785252 |   0)  compact-3316  | + 11.121 us   |      } /* shrink_zone */
 7838.785263 |   0)  compact-3316  | + 10.089 us   |      } /* shrink_zone */
 7838.785278 |   0)  compact-3316  | + 13.894 us   |      } /* shrink_zone */
 7838.785290 |   0)  compact-3316  | + 10.920 us   |        } /* shrink_zone_memcg */
 7838.785290 |   0)  compact-3316  | + 11.403 us   |      } /* shrink_zone */
 7838.785303 |   0)  compact-3316  | + 11.152 us   |          } /* shrink_inactive_list */
 7838.785318 |   0)  compact-3316  | + 14.279 us   |          } /* shrink_active_list */
 7838.785318 |   0)  compact-3316  | + 26.344 us   |        } /* shrink_zone_memcg */
 7838.785328 |   0)  compact-3316  | + 36.209 us   |      } /* shrink_zone */
 7838.785339 |   0)  compact-3316  | + 10.533 us   |          } /* shrink_inactive_list */
 7838.785345 |   0)  compact-3316  | + 16.002 us   |        } /* shrink_zone_memcg */
 7838.785345 |   0)  compact-3316  | + 16.455 us   |      } /* shrink_zone */
 7838.785347 |   0)  compact-3316  | ! 137.177 us  |    } /* do_try_to_free_pages */
 7838.785365 |   0)  compact-3316  | ! 156.686 us  |  } /* __alloc_pages_nodemask */
 7838.785770 |   0)  compact-3316  | + 13.965 us   |      } /* shrink_zone */
 7838.785788 |   0)  compact-3316  | + 15.867 us   |      } /* shrink_zone */
 7838.785805 |   0)  compact-3316  | + 11.742 us   |      } /* shrink_zone */
 7838.785823 |   0)  compact-3316  | + 13.179 us   |      } /* shrink_zone */
 7838.785847 |   0)  compact-3316  | + 17.642 us   |      } /* shrink_zone */
 7838.785859 |   0)  compact-3316  | ! 103.113 us  |    } /* do_try_to_free_pages */
 7838.785860 |   0)  compact-3316  | ! 105.358 us  |  } /* __alloc_pages_nodemask */
 7838.785952 |   0)  compact-3316  | + 10.279 us   |      } /* shrink_zone */
 7838.785966 |   0)  compact-3316  | + 12.288 us   |      } /* shrink_zone */
 7838.785985 |   0)  compact-3316  | + 12.818 us   |      } /* shrink_zone */
 7838.786006 |   0)  compact-3316  | + 15.237 us   |      } /* shrink_zone */
 7838.786031 |   0)  compact-3316  | + 14.602 us   |        } /* shrink_zone_memcg */
 7838.786040 |   0)  compact-3316  | + 23.611 us   |      } /* shrink_zone */
 7838.786055 |   0)  compact-3316  | + 14.722 us   |        } /* shrink_zone_memcg */
 7838.786056 |   0)  compact-3316  | + 15.255 us   |      } /* shrink_zone */
 7838.786057 |   0)  compact-3316  | ! 115.622 us  |    } /* do_try_to_free_pages */
 7838.786058 |   0)  compact-3316  | ! 117.539 us  |  } /* __alloc_pages_nodemask */
 7838.786186 |   0)  compact-3316  | + 11.521 us   |      } /* shrink_zone */
 7838.786208 |   0)  compact-3316  | + 19.117 us   |      } /* shrink_zone */
 7838.786230 |   0)  compact-3316  | + 18.166 us   |      } /* shrink_zone */
 7838.786251 |   0)  compact-3316  | + 15.148 us   |      } /* shrink_zone */
 7838.786336 |   0)  compact-3316  | + 70.497 us   |          } /* shrink_active_list */
 7838.786337 |   0)  compact-3316  | + 79.026 us   |        } /* shrink_zone_memcg */
 7838.786348 |   0)  compact-3316  | + 90.345 us   |      } /* shrink_zone */
 7838.786360 |   0)  compact-3316  | + 10.499 us   |          } /* shrink_inactive_list */
 7838.786360 |   0)  compact-3316  | + 11.135 us   |        } /* shrink_zone_memcg */
 7838.786360 |   0)  compact-3316  | + 11.633 us   |      } /* shrink_zone */
 7838.786362 |   0)  compact-3316  | ! 187.413 us  |    } /* do_try_to_free_pages */
 7838.786363 |   0)  compact-3316  | ! 189.458 us  |  } /* __alloc_pages_nodemask */
 7838.786434 |   0)  compact-3316  | + 10.274 us   |      } /* shrink_zone */
 7838.786448 |   0)  compact-3316  | + 12.007 us   |      } /* shrink_zone */
 7838.786466 |   0)  compact-3316  | + 11.474 us   |      } /* shrink_zone */
 7838.786485 |   0)  compact-3316  | + 13.032 us   |      } /* shrink_zone */
 7838.786512 |   0)  compact-3316  | + 16.718 us   |      } /* shrink_zone */
 7838.786539 |   0)  compact-3316  | + 16.908 us   |          } /* shrink_active_list */
 7838.786540 |   0)  compact-3316  | + 27.006 us   |        } /* shrink_zone_memcg */
 7838.786540 |   0)  compact-3316  | + 27.475 us   |      } /* shrink_zone */
 7838.786542 |   0)  compact-3316  | ! 118.022 us  |    } /* do_try_to_free_pages */
 7838.786566 |   0)  compact-3316  | ! 143.102 us  |  } /* __alloc_pages_nodemask */
 7838.787265 |   0)  compact-3316  | + 19.170 us   |      } /* shrink_zone */
 7838.787291 |   0)  compact-3316  | + 18.834 us   |          } /* shrink_active_list */
 7838.787291 |   0)  compact-3316  | + 23.656 us   |        } /* shrink_zone_memcg */
 7838.787302 |   0)  compact-3316  | + 34.472 us   |      } /* shrink_zone */
 7838.787319 |   0)  compact-3316  | + 11.275 us   |      } /* shrink_zone */
 7838.787336 |   0)  compact-3316  | + 12.355 us   |      } /* shrink_zone */
 7838.787360 |   0)  compact-3316  | + 16.606 us   |      } /* shrink_zone */
 7838.787374 |   0)  compact-3316  | + 13.183 us   |          } /* shrink_inactive_list */
 7838.787379 |   0)  compact-3316  | + 18.665 us   |        } /* shrink_zone_memcg */
 7838.787379 |   0)  compact-3316  | + 19.123 us   |      } /* shrink_zone */
 7838.787381 |   0)  compact-3316  | ! 134.818 us  |    } /* do_try_to_free_pages */
 7838.787381 |   0)  compact-3316  | ! 137.168 us  |  } /* __alloc_pages_nodemask */
 7838.787596 |   0)  compact-3316  | + 12.486 us   |      } /* shrink_zone */
 7838.787611 |   0)  compact-3316  | + 13.633 us   |      } /* shrink_zone */
 7838.787628 |   0)  compact-3316  | + 11.852 us   |      } /* shrink_zone */
 7838.787644 |   0)  compact-3316  | + 11.428 us   |        } /* shrink_zone_memcg */
 7838.787654 |   0)  compact-3316  | + 20.518 us   |      } /* shrink_zone */
 7838.787687 |   0)  compact-3316  | + 25.509 us   |          } /* shrink_inactive_list */
 7838.787705 |   0)  compact-3316  | + 17.495 us   |          } /* shrink_active_list */
 7838.787705 |   0)  compact-3316  | + 44.015 us   |        } /* shrink_zone_memcg */
 7838.787715 |   0)  compact-3316  | + 54.588 us   |      } /* shrink_zone */
 7838.787729 |   0)  compact-3316  | + 12.967 us   |          } /* shrink_inactive_list */
 7838.787734 |   0)  compact-3316  | + 18.262 us   |        } /* shrink_zone_memcg */
 7838.787737 |   0)  compact-3316  | + 20.769 us   |      } /* shrink_zone */
 7838.787738 |   0)  compact-3316  | ! 155.683 us  |    } /* do_try_to_free_pages */
 7838.787743 |   0)  compact-3316  | ! 161.806 us  |  } /* __alloc_pages_nodemask */
 7838.787923 |   0)  compact-3316  | + 44.017 us   |      } /* shrink_zone */
 7838.787938 |   0)  compact-3316  | + 12.421 us   |      } /* shrink_zone */
 7838.787953 |   0)  compact-3316  | + 10.817 us   |      } /* shrink_zone */
 7838.787971 |   0)  compact-3316  | + 13.083 us   |      } /* shrink_zone */
 7838.787996 |   0)  compact-3316  | + 17.413 us   |      } /* shrink_zone */
 7838.788008 |   0)  compact-3316  | + 10.618 us   |          } /* shrink_inactive_list */
 7838.788008 |   0)  compact-3316  | + 11.192 us   |        } /* shrink_zone_memcg */
 7838.788009 |   0)  compact-3316  | + 11.753 us   |      } /* shrink_zone */
 7838.788010 |   0)  compact-3316  | ! 130.800 us  |    } /* do_try_to_free_pages */
 7838.788048 |   0)  compact-3316  | ! 169.635 us  |  } /* __alloc_pages_nodemask */
 7838.788508 |   0)  compact-3316  | + 13.043 us   |      } /* shrink_zone */
 7838.788525 |   0)  compact-3316  | + 14.228 us   |      } /* shrink_zone */
 7838.788540 |   0)  compact-3316  | + 10.871 us   |      } /* shrink_zone */
 7838.788559 |   0)  compact-3316  | + 13.633 us   |      } /* shrink_zone */
 7838.788594 |   0)  compact-3316  | + 21.930 us   |          } /* shrink_inactive_list */
 7838.788594 |   0)  compact-3316  | + 22.809 us   |        } /* shrink_zone_memcg */
 7838.788610 |   0)  compact-3316  | + 38.166 us   |      } /* shrink_zone */
 7838.788629 |   0)  compact-3316  | + 17.718 us   |          } /* shrink_inactive_list */
 7838.788637 |   0)  compact-3316  | + 25.800 us   |        } /* shrink_zone_memcg */
 7838.788637 |   0)  compact-3316  | + 26.705 us   |      } /* shrink_zone */
 7838.788639 |   0)  compact-3316  | ! 144.447 us  |    } /* do_try_to_free_pages */
 7838.788659 |   0)  compact-3316  | ! 165.005 us  |  } /* __alloc_pages_nodemask */
 7838.789012 |   0)  compact-3316  | + 21.665 us   |      } /* shrink_zone */
 7838.789028 |   0)  compact-3316  | + 12.226 us   |          } /* shrink_inactive_list */
 7838.789031 |   0)  compact-3316  | + 15.063 us   |        } /* shrink_zone_memcg */
 7838.789047 |   0)  compact-3316  | + 31.180 us   |      } /* shrink_zone */
 7838.789068 |   0)  compact-3316  | + 11.060 us   |          } /* shrink_inactive_list */
 7838.789071 |   0)  compact-3316  | + 14.261 us   |        } /* shrink_zone_memcg */
 7838.789086 |   0)  compact-3316  | + 29.384 us   |      } /* shrink_zone */
 7838.789107 |   0)  compact-3316  | + 11.159 us   |        } /* shrink_zone_memcg */
 7838.789115 |   0)  compact-3316  | + 19.293 us   |      } /* shrink_zone */
 7838.789140 |   0)  compact-3316  | + 11.742 us   |          } /* shrink_inactive_list */
 7838.789146 |   0)  compact-3316  | + 18.159 us   |        } /* shrink_zone_memcg */
 7838.789164 |   0)  compact-3316  | + 35.752 us   |      } /* shrink_zone */
 7838.789187 |   0)  compact-3316  | + 21.261 us   |          } /* shrink_inactive_list */
 7838.789188 |   0)  compact-3316  | + 22.584 us   |        } /* shrink_zone_memcg */
 7838.789189 |   0)  compact-3316  | + 23.667 us   |      } /* shrink_zone */
 7838.789191 |   0)  compact-3316  | ! 201.912 us  |    } /* do_try_to_free_pages */
 7838.789216 |   0)  compact-3316  | ! 229.459 us  |  } /* __alloc_pages_nodemask */
 7838.789410 |   0)  compact-3316  | + 18.735 us   |      } /* shrink_zone */
 7838.789457 |   0)  compact-3316  | + 42.685 us   |          } /* shrink_inactive_list */
 7838.789458 |   0)  compact-3316  | + 43.999 us   |        } /* shrink_zone_memcg */
 7838.789477 |   0)  compact-3316  | + 63.061 us   |      } /* shrink_zone */
 7838.789544 |   0)  compact-3316  | + 57.303 us   |          } /* shrink_inactive_list */
 7838.789545 |   0)  compact-3316  | + 58.708 us   |        } /* shrink_zone_memcg */
 7838.789563 |   0)  compact-3316  | + 77.090 us   |      } /* shrink_zone */
 7838.789671 |   0)  compact-3316  | + 97.262 us   |          } /* shrink_inactive_list */
 7838.789736 |   0)  compact-3316  | + 63.397 us   |          } /* shrink_active_list */
 7838.789737 |   0)  compact-3316  | ! 162.980 us  |        } /* shrink_zone_memcg */
 7838.789752 |   0)  compact-3316  | ! 178.392 us  |      } /* shrink_zone */
 7838.789766 |   0)  compact-3316  | + 12.695 us   |        } /* shrink_zone_memcg */
 7838.789767 |   0)  compact-3316  | + 13.715 us   |      } /* shrink_zone */
 7838.789967 |   0)  compact-3316  | ! 196.948 us  |          } /* shrink_inactive_list */
 7838.789968 |   0)  compact-3316  | ! 198.044 us  |        } /* shrink_zone_memcg */
 7838.789983 |   0)  compact-3316  | ! 213.663 us  |      } /* shrink_zone */
 7838.790000 |   0)  compact-3316  | + 15.237 us   |          } /* shrink_inactive_list */
 7838.790008 |   0)  compact-3316  | + 23.878 us   |        } /* shrink_zone_memcg */
 7838.790009 |   0)  compact-3316  | + 24.725 us   |      } /* shrink_zone */
 7838.790011 |   0)  compact-3316  | ! 621.307 us  |    } /* do_try_to_free_pages */
 7838.790063 |   0)  compact-3316  | ! 674.909 us  |  } /* __alloc_pages_nodemask */
 7838.790475 |   0)  compact-3316  | + 16.947 us   |      } /* shrink_zone */
 7838.790505 |   0)  compact-3316  | + 27.132 us   |          } /* shrink_inactive_list */
 7838.790507 |   0)  compact-3316  | + 29.228 us   |        } /* shrink_zone_memcg */
 7838.790519 |   0)  compact-3316  | + 41.059 us   |      } /* shrink_zone */
 7838.790560 |   0)  compact-3316  | + 34.556 us   |          } /* shrink_inactive_list */
 7838.790560 |   0)  compact-3316  | + 35.302 us   |        } /* shrink_zone_memcg */
 7838.790571 |   0)  compact-3316  | + 46.166 us   |      } /* shrink_zone */
 7838.790636 |   0)  compact-3316  | + 59.082 us   |          } /* shrink_inactive_list */
 7838.790637 |   0)  compact-3316  | + 59.709 us   |        } /* shrink_zone_memcg */
 7838.790647 |   0)  compact-3316  | + 69.943 us   |      } /* shrink_zone */
 7838.790692 |   0)  compact-3316  | + 35.460 us   |          } /* shrink_inactive_list */
 7838.790693 |   0)  compact-3316  | + 36.061 us   |        } /* shrink_zone_memcg */
 7838.790705 |   0)  compact-3316  | + 47.958 us   |      } /* shrink_zone */
 7838.790763 |   0)  compact-3316  | + 57.260 us   |          } /* shrink_inactive_list */
 7838.790780 |   0)  compact-3316  | + 16.368 us   |          } /* shrink_active_list */
 7838.790780 |   0)  compact-3316  | + 74.616 us   |        } /* shrink_zone_memcg */
 7838.790780 |   0)  compact-3316  | + 75.271 us   |      } /* shrink_zone */
 7838.790782 |   0)  compact-3316  | ! 324.563 us  |    } /* do_try_to_free_pages */
 7838.790809 |   0)  compact-3316  | ! 352.620 us  |  } /* __alloc_pages_nodemask */
 7838.791308 |   0)  compact-3316  | + 24.518 us   |      } /* shrink_zone */
 7838.791327 |   0)  compact-3316  | + 16.328 us   |      } /* shrink_zone */
 7838.791345 |   0)  compact-3316  | + 12.653 us   |      } /* shrink_zone */
 7838.791362 |   0)  compact-3316  | + 11.103 us   |        } /* shrink_zone_memcg */
 7838.791371 |   0)  compact-3316  | + 20.281 us   |      } /* shrink_zone */
 7838.791392 |   0)  compact-3316  | + 20.460 us   |          } /* shrink_inactive_list */
 7838.791392 |   0)  compact-3316  | + 21.081 us   |        } /* shrink_zone_memcg */
 7838.791393 |   0)  compact-3316  | + 21.706 us   |      } /* shrink_zone */
 7838.791409 |   0)  compact-3316  | + 14.595 us   |        } /* shrink_zone_memcg */
 7838.791419 |   0)  compact-3316  | + 24.348 us   |      } /* shrink_zone */
 7838.791431 |   0)  compact-3316  | ! 148.084 us  |    } /* do_try_to_free_pages */
 7838.791461 |   0)  compact-3316  | ! 180.958 us  |  } /* __alloc_pages_nodemask */
 7838.791893 |   0)  compact-3316  | + 17.799 us   |      } /* shrink_zone */
 7838.791910 |   0)  compact-3316  | + 14.751 us   |      } /* shrink_zone */
 7838.791928 |   0)  compact-3316  | + 13.295 us   |      } /* shrink_zone */
 7838.791949 |   0)  compact-3316  | + 15.473 us   |      } /* shrink_zone */
 7838.792083 |   0)  compact-3316  | ! 126.607 us  |          } /* shrink_inactive_list */
 7838.792087 |   0)  compact-3316  | ! 130.807 us  |        } /* shrink_zone_memcg */
 7838.792099 |   0)  compact-3316  | ! 143.001 us  |      } /* shrink_zone */
 7838.792110 |   0)  compact-3316  | + 10.034 us   |          } /* shrink_inactive_list */
 7838.792144 |   0)  compact-3316  | + 32.910 us   |          } /* shrink_active_list */
 7838.792144 |   0)  compact-3316  | + 43.877 us   |        } /* shrink_zone_memcg */
 7838.792145 |   0)  compact-3316  | + 44.659 us   |      } /* shrink_zone */
 7838.792146 |   0)  compact-3316  | ! 271.802 us  |    } /* do_try_to_free_pages */
 7838.792162 |   0)  compact-3316  | ! 288.920 us  |  } /* __alloc_pages_nodemask */
 7838.792344 |   0)  compact-3316  | + 12.869 us   |      } /* shrink_zone */
 7838.792392 |   0)  compact-3316  | + 45.848 us   |          } /* shrink_inactive_list */
 7838.792394 |   0)  compact-3316  | + 47.723 us   |        } /* shrink_zone_memcg */
 7838.792405 |   0)  compact-3316  | + 58.742 us   |      } /* shrink_zone */
 7838.792427 |   0)  compact-3316  | + 16.823 us   |          } /* shrink_inactive_list */
 7838.792431 |   0)  compact-3316  | + 20.892 us   |        } /* shrink_zone_memcg */
 7838.792440 |   0)  compact-3316  | + 30.244 us   |      } /* shrink_zone */
 7838.792453 |   0)  compact-3316  | + 11.940 us   |          } /* shrink_inactive_list */
 7838.792453 |   0)  compact-3316  | + 12.561 us   |        } /* shrink_zone_memcg */
 7838.792454 |   0)  compact-3316  | + 13.087 us   |      } /* shrink_zone */
 7838.792492 |   0)  compact-3316  | + 36.556 us   |          } /* shrink_inactive_list */
 7838.792493 |   0)  compact-3316  | + 37.171 us   |        } /* shrink_zone_memcg */
 7838.792505 |   0)  compact-3316  | + 49.093 us   |      } /* shrink_zone */
 7838.792570 |   0)  compact-3316  | + 54.474 us   |          } /* shrink_inactive_list */
 7838.792575 |   0)  compact-3316  | + 59.357 us   |        } /* shrink_zone_memcg */
 7838.792585 |   0)  compact-3316  | + 69.486 us   |      } /* shrink_zone */
 7838.792599 |   0)  compact-3316  | + 13.704 us   |        } /* shrink_zone_memcg */
 7838.792600 |   0)  compact-3316  | + 14.304 us   |      } /* shrink_zone */
 7838.792707 |   0)  compact-3316  | ! 101.169 us  |          } /* shrink_inactive_list */
 7838.792715 |   0)  compact-3316  | ! 109.946 us  |        } /* shrink_zone_memcg */
 7838.792726 |   0)  compact-3316  | ! 121.693 us  |      } /* shrink_zone */
 7838.792780 |   0)  compact-3316  | + 52.259 us   |          } /* shrink_inactive_list */
 7838.792789 |   0)  compact-3316  | + 61.993 us   |        } /* shrink_zone_memcg */
 7838.792790 |   0)  compact-3316  | + 62.590 us   |      } /* shrink_zone */
 7838.792791 |   0)  compact-3316  | ! 460.237 us  |    } /* do_try_to_free_pages */
 7838.792807 |   0)  compact-3316  | ! 477.293 us  |  } /* __alloc_pages_nodemask */
 7838.792929 |   0)  compact-3316  | + 11.377 us   |      } /* shrink_zone */
 7838.792969 |   0)  compact-3316  | + 21.652 us   |          } /* shrink_inactive_list */
 7838.792969 |   0)  compact-3316  | + 22.493 us   |        } /* shrink_zone_memcg */
 7838.792980 |   0)  compact-3316  | + 32.797 us   |      } /* shrink_zone */
 7838.793031 |   0)  compact-3316  | + 44.762 us   |          } /* shrink_inactive_list */
 7838.793032 |   0)  compact-3316  | + 45.425 us   |        } /* shrink_zone_memcg */
 7838.793042 |   0)  compact-3316  | + 55.592 us   |      } /* shrink_zone */
 7838.793150 |   0)  compact-3316  | + 98.743 us   |          } /* shrink_inactive_list */
 7838.793150 |   0)  compact-3316  | + 99.343 us   |        } /* shrink_zone_memcg */
 7838.793162 |   0)  compact-3316  | ! 111.054 us  |      } /* shrink_zone */
 7838.793177 |   0)  compact-3316  | + 14.894 us   |        } /* shrink_zone_memcg */
 7838.793178 |   0)  compact-3316  | + 15.430 us   |      } /* shrink_zone */
 7838.793654 |   0)  compact-3316  | ! 473.239 us  |          } /* shrink_inactive_list */
 7838.793670 |   0)  compact-3316  | + 14.047 us   |          } /* shrink_active_list */
 7838.793670 |   0)  compact-3316  | ! 489.941 us  |        } /* shrink_zone_memcg */
 7838.793711 |   0)  compact-3316  | ! 531.318 us  |      } /* shrink_zone */
 7838.793737 |   0)  compact-3316  | + 22.642 us   |          } /* shrink_inactive_list */
 7838.793738 |   0)  compact-3316  | + 24.099 us   |        } /* shrink_zone_memcg */
 7838.793738 |   0)  compact-3316  | + 25.651 us   |      } /* shrink_zone */
 7838.793741 |   0)  compact-3316  | ! 823.086 us  |    } /* do_try_to_free_pages */
 7838.793742 |   0)  compact-3316  | ! 826.275 us  |  } /* __alloc_pages_nodemask */
 7838.793773 |   0)  compact-3316  | + 13.865 us   |      } /* shrink_zone */
